date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:05:45	174810/174810	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2008:23:52%20GMT	https://tuev-thueringen.de/media/1b/c7/e7/1638347032/FOW_Sicherheit_Busbetrieb.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/1b/c7/e7/1638347032/FOW_Sicherheit_Busbetrieb.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/service-fuhrparks/sicherheit-im-busbetrieb/)
09:05:46	127699/127699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2008:24:09%20GMT	https://tuev-thueringen.de/media/34/e7/ce/1638347049/FOW_BOKraft.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/34/e7/ce/1638347049/FOW_BOKraft.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/service-fuhrparks/pruefung-nach-bokraft/)
09:05:47	225454/225454	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2010:19:30%20GMT	https://tuev-thueringen.de/media/a6/65/3d/1634811570/FOW_Typgenehmigung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/a6/65/3d/1634811570/FOW_Typgenehmigung.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/)
09:05:47	4104/4104	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:48%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=3bff52e8eb2a4025bea4b41e0757de02	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvasbe56.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/entwicklungsbegleitung-fuer-antriebssysteme/)
09:05:48	3449/3449	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:49%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=ca6fe008e5d6499382405693ae738bbb	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas26a1.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/sonstiges/begutachtung-von-booten-wasserfahrzeugen/)
09:05:48	205305/205305	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2010:19:39%20GMT	https://tuev-thueringen.de/media/6b/9a/0f/1634811579/FOW_AntriebssystemeTD.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/6b/9a/0f/1634811579/FOW_AntriebssystemeTD.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/entwicklungsbegleitung-fuer-antriebssysteme/)
09:05:49	15714/15714	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2013:08:47%20GMT	https://tuev-thueringen.de/media/7a/74/49/1635426527/Umweltplakette.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/7a/74/49/1635426527/Umweltplakette.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:49	253538/253538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2010:11:56%20GMT	https://tuev-thueringen.de/media/b7/43/45/1634811116/FOW_Boote.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/b7/43/45/1634811116/FOW_Boote.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/sonstiges/begutachtung-von-booten-wasserfahrzeugen/)
09:05:50	344956/344956	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:50%20GMT	https://tuev-thueringen.de/blog/autofahren-im-herbst-blendgefahr-durch-tiefstehende-sonne-nicht-unterschaetzen	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/autofahren-im-herbst-blendgefahr-durch-tiefstehende-sonne-nicht-unterschaetzen.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:50	343597/343597	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:51%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/umweltplakette/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/umweltplakette/index.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:50	82252/82252	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Nov%202022%2011:57:07%20GMT	https://tuev-thueringen.de/media/a6/50/d3/1667303827/tiefstehende-sonne_006_1200x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/a6/50/d3/1667303827/tiefstehende-sonne_006_1200x440.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:50	234522/234522	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2010:17:18%20GMT	https://tuev-thueringen.de/media/e4/67/c6/1634811438/FOW_RatgeberAutoVerkehr.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/e4/67/c6/1634811438/FOW_RatgeberAutoVerkehr.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:51	345565/345565	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:51%20GMT	https://tuev-thueringen.de/blog/vorsicht-erntezeit-erntestaub-verschmutze-fahrbahnen-und-erntemaschinen-koennen-zur-gefahr-werden	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/vorsicht-erntezeit-erntestaub-verschmutze-fahrbahnen-und-erntemaschinen-koennen-zur-gefahr-werden.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:51	170199/170199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2012:53:07%20GMT	https://tuev-thueringen.de/media/92/70/f8/1725886387/ernte-staub_AdSt_133896077_1600x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/92/70/f8/1725886387/ernte-staub_AdSt_133896077_1600x440.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:52	351069/351069	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:52%20GMT	https://tuev-thueringen.de/blog/fuehrerschein-umtausch-2025-letzte-papier-fuehrerscheine-laufen-ab-rechtzeitige-termin-vereinbarung-nicht-verpassen	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/fuehrerschein-umtausch-2025-letzte-papier-fuehrerscheine-laufen-ab-rechtzeitige-termin-vereinbarung-nicht-verpassen.html	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:52	142529/142529	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202024%2009:25:15%20GMT	https://tuev-thueringen.de/media/4e/5d/1a/1704273915/drivers-license-2534805_1200x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4e/5d/1a/1704273915/drivers-license-2534805_1200x440.jpg	(from https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/)
09:05:52	10141/10141	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:53%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=ecd08ab64e4b42bd84a65273cd732245	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas4986.html	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:53	148217/148217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2014:30:37%20GMT	https://tuev-thueringen.de/media/99/b0/a0/1635431437/FOW_Bildung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/99/b0/a0/1635431437/FOW_Bildung.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:53	85736/85736	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Feb%202022%2015:41:08%20GMT	https://tuev-thueringen.de/media/9c/03/47/1645026068/SGU-Personal_Kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/9c/03/47/1645026068/SGU-Personal_Kachel.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:53	71865/71865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Feb%202022%2014:37:51%20GMT	https://tuev-thueringen.de/media/fc/2b/bc/1645108671/Bildungsmanagementsysteme_Kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/fc/2b/bc/1645108671/Bildungsmanagementsysteme_Kachel.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:54	17199/17199	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2009:06:11%20GMT	https://tuev-thueringen.de/media/c5/1e/88/1640682371/Elektrische%20Ger%c3%a4te_Vorschau.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c5/1e/88/1640682371/Elektrische%20Ger%c3%a4te_Vorschau.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:54	98154/98154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2016:11:52%20GMT	https://tuev-thueringen.de/media/9a/4e/59/1638893512/FOW_ProdukteGer%c3%a4te_02.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/9a/4e/59/1638893512/FOW_ProdukteGer%c3%a4te_02.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:55	38700/38700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Dec%202021%2009:14:49%20GMT	https://tuev-thueringen.de/media/58/78/cf/1640682889/Sportger%c3%a4te_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/58/78/cf/1640682889/Sportger%c3%a4te_kachel.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:55	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/bildung/personalzertifizierung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/bildung/personalzertifizierung/index.html	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:55	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/bildung/arbeitsfoerderung-und-managementsysteme-bildung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/bildung/arbeitsfoerderung-und-managementsysteme-bildung/index.html	(from https://tuev-thueringen.de/arbeit-gesundheit/bildung/)
09:05:55	167670/167670	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2014:37:13%20GMT	https://tuev-thueringen.de/media/3d/3c/2e/1637591833/Produkte%20und%20Ger%c3%a4te_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/3d/3c/2e/1637591833/Produkte%20und%20Ger%c3%a4te_kachel.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:56	351476/351476	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:56%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/anfrage-produkt-und-geraetesicherheit/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/anfrage-produkt-und-geraetesicherheit/index.html	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:56	140282/140282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2015:23:14%20GMT	https://tuev-thueringen.de/media/be/93/23/1637594594/Pr%c3%bcfzeichen_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/be/93/23/1637594594/Pr%c3%bcfzeichen_kachel.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/)
09:05:56	7875/7875	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:05:57%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=97c6f69936ab4dfda93a7f3701395f11	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvasd4ef.html	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/elektrische-geraete/)
09:05:57	174684/174684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2013:41:44%20GMT	https://tuev-thueringen.de/media/62/7d/63/1635342104/FOW_ElektrischeGer%c3%a4te.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/62/7d/63/1635342104/FOW_ElektrischeGer%c3%a4te.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/elektrische-geraete/)
09:05:59	178334/178334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2012:57:52%20GMT	https://tuev-thueringen.de/media/67/db/d7/1635339472/FOW_M%c3%b6belpr%c3%bcfung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/67/db/d7/1635339472/FOW_M%c3%b6belpr%c3%bcfung.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/moebelpruefung/)
09:06:00	182964/182964	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2014:30:01%20GMT	https://tuev-thueringen.de/media/fd/88/7b/1635345001/moebelpruefung_tuev_thueringen_gs_din_en_1729.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/fd/88/7b/1635345001/moebelpruefung_tuev_thueringen_gs_din_en_1729.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/moebelpruefung/)
09:06:01	152937/152937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2012:59:12%20GMT	https://tuev-thueringen.de/media/04/27/88/1635339552/FOW_Verbraucherprodukte.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/04/27/88/1635339552/FOW_Verbraucherprodukte.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/verbraucherprodukte/)
09:06:04	220731/220731	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2012:58:56%20GMT	https://tuev-thueringen.de/media/94/0f/ec/1635339536/FOW_Spielzeuge.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/94/0f/ec/1635339536/FOW_Spielzeuge.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:15	859154/859154	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2014:57:38%20GMT	https://tuev-thueringen.de/media/a3/29/3f/1635346658/140212_M%c3%b6bel_Treppengitter_Kinderpr%c3%bcfling%20(44)_korr.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/a3/29/3f/1635346658/140212_M%c3%b6bel_Treppengitter_Kinderpr%c3%bcfling%20(44)_korr.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:15	2867291/2867291	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2013:44:40%20GMT	https://tuev-thueringen.de/media/81/d1/bf/1635342280/130918_Besuch_LR-IK_und_BM-ARN_SC-MT_072.JPG	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/81/d1/bf/1635342280/130918_Besuch_LR-IK_und_BM-ARN_SC-MT_072.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/elektrische-geraete/)
09:06:18	3417496/3417496	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2014:11:41%20GMT	https://tuev-thueringen.de/media/96/72/29/1635343901/170830_Besuch%20B%c3%bcrgermeister%20ARN%20SC-MT_022.JPG	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/96/72/29/1635343901/170830_Besuch%20B%c3%bcrgermeister%20ARN%20SC-MT_022.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/moebelpruefung/)
09:06:18	131652/131652	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Oct%202021%2015:39:28%20GMT	https://tuev-thueringen.de/media/42/fc/f2/1635349168/TUEV-Thueringen-GS-2020-1A_rgb_Muster.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/42/fc/f2/1635349168/TUEV-Thueringen-GS-2020-1A_rgb_Muster.png	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:19	670/670	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:06:19%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/index.html	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:20	203310/203310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:38:10%20GMT	https://tuev-thueringen.de/media/c8/35/21/1635413890/GS_Baumuster-geprueft_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c8/35/21/1635413890/GS_Baumuster-geprueft_0.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:22	273667/273667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2010:01:47%20GMT	https://tuev-thueringen.de/media/15/3a/1c/1646301707/FOW-Wirksamkeit.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/15/3a/1c/1646301707/FOW-Wirksamkeit.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/wirksamkeit/)
09:06:22	207367/207367	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2008:45:34%20GMT	https://tuev-thueringen.de/media/17/5a/ac/1635410734/FOW_Produktsicherheit.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/17/5a/ac/1635410734/FOW_Produktsicherheit.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/zeichen-zur-produktsicherheit/)
09:06:23	9925/9925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:21:32%20GMT	https://tuev-thueringen.de/media/20/31/df/1635412892/ce_images.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/20/31/df/1635412892/ce_images.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/zeichen-zur-produktsicherheit/)
09:06:23	191253/191253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:38:10%20GMT	https://tuev-thueringen.de/media/6f/d2/83/1635413890/GS_Schadstoff-geprueft_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/6f/d2/83/1635413890/GS_Schadstoff-geprueft_0.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/zeichen-zur-produktsicherheit/)
09:06:24	4494/4494	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:06:24%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=710a4363f8304f50b36cbeefbc9bce46	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas76c7.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:25	3160996/3160996	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Oct%202021%2015:15:48%20GMT	https://tuev-thueringen.de/media/7b/ec/d6/1635347748/210317_Buga21_Rutschen%20Petersberg_0015.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/7b/ec/d6/1635347748/210317_Buga21_Rutschen%20Petersberg_0015.jpg	(from https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/)
09:06:25	176627/176627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2011:50:46%20GMT	https://tuev-thueringen.de/media/36/3d/27/1635421846/FOW_Produktpr%c3%bcfung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/36/3d/27/1635421846/FOW_Produktpr%c3%bcfung.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:25	746/746	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:06:26%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/baumuster-geprueft/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/baumuster-geprueft/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:25	169045/169045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2010:49:23%20GMT	https://tuev-thueringen.de/media/4b/9a/50/1635418163/GS_pruefsiegel_rechts-blau-links-transparent_web.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4b/9a/50/1635418163/GS_pruefsiegel_rechts-blau-links-transparent_web.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:25	734/734	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:06:26%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/bauart-geprueft/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/tuev-thueringen-pruefzeichen/bauart-geprueft/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:27	40856/40856	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:38:10%20GMT	https://tuev-thueringen.de/media/b8/96/41/1635413890/GS_Bauart_geprueft_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/b8/96/41/1635413890/GS_Bauart_geprueft_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:29	192388/192388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:38:10%20GMT	https://tuev-thueringen.de/media/da/cf/0c/1635413890/GS_mechanische-Sicherheit-geprueft_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/da/cf/0c/1635413890/GS_mechanische-Sicherheit-geprueft_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
09:06:29	201497/201497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2009:38:10%20GMT	https://tuev-thueringen.de/media/32/a2/98/1635413890/GS_elektrische-Sicherheit-geprueft_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/32/a2/98/1635413890/GS_elektrische-Sicherheit-geprueft_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/)
